7,1920,CINCINNATI,381,402441.3862
8,1920,CINCINNATI,470,402642.9077
9,1920,CINCINNATI,410,402845.1072
10,1920,CINCINNATI,296,403047.9757
11,1920,CINCINNATI,189,403251.5044
12,1920,CINCINNATI,82,403455.6842
13,1920,CINCINNATI,57,403660.5061
14,1920,CINCINNATI,21,403865.9611
15,1920,CINCINNATI,3,404072.0402
16,1920,CINCINNATI,2,404278.7345
17,1920,CINCINNATI,NA,404486.035
18,1920,CINCINNATI,NA,404693.9326
19,1920,CINCINNATI,2,404902.4184
20,1920,CINCINNATI,2,405111.4835
21,1920,CINCINNATI,10,405321.1188
22,1920,CINCINNATI,4,405531.3153
23,1920,CINCINNATI,5,405742.064
24,1920,CINCINNATI,2,405953.356
25,1920,CINCINNATI,6,406165.1823
26,1920,CINCINNATI,4,406377.5339
1,1920,CLEVELAND,509,796841
2,1920,CLEVELAND,525,797588.9605
3,1920,CLEVELAND,376,798334.2194
4,1920,CLEVELAND,394,799076.7768
5,1920,CLEVELAND,261,799816.6327
6,1920,CLEVELAND,211,800553.7871
7,1920,CLEVELAND,203,801288.2401
8,1920,CLEVELAND,181,802019.9917
9,1920,CLEVELAND,145,802749.0419
10,1920,CLEVELAND,137,803475.3908
11,1920,CLEVELAND,138,804199.0383
12,1920,CLEVELAND,108,804919.9846
13,1920,CLEVELAND,60,805638.2295
14,1920,CLEVELAND,46,806353.7732
15,1920,CLEVELAND,23,807066.6157
16,1920,CLEVELAND,11,807776.757
17,1920,CLEVELAND,10,808484.1971
18,1920,CLEVELAND,9,809188.9361
19,1920,CLEVELAND,7,809890.974
20,1920,CLEVELAND,8,810590.3108
21,1920,CLEVELAND,7,811286.9466
22,1920,CLEVELAND,14,811980.8813
23,1920,CLEVELAND,30,812672.115
24,1920,CLEVELAND,36,813360.6478
25,1920,CLEVELAND,59,814046.4796
26,1920,CLEVELAND,31,814729.6104
1,1920,COLUMBUS,24,237031
2,1920,COLUMBUS,46,237264.0561
3,1920,COLUMBUS,92,237497.4416
4,1920,COLUMBUS,162,237731.1499
5,1920,COLUMBUS,188,237965.1751
6,1920,COLUMBUS,223,238199.5106
7,1920,COLUMBUS,309,238434.1504
8,1920,COLUMBUS,436,238669.088
9,1920,COLUMBUS,356,238904.3174
10,1920,COLUMBUS,220,239139.8321
11,1920,COLUMBUS,135,239375.6259
12,1920,COLUMBUS,40,239611.6926
13,1920,COLUMBUS,18,239848.0258
14,1920,COLUMBUS,3,240084.6194
15,1920,COLUMBUS,NA,240321.467
16,1920,COLUMBUS,2,240558.5624
17,1920,COLUMBUS,NA,240795.8993
18,1920,COLUMBUS,NA,241033.4715
19,1920,COLUMBUS,NA,241271.2726
20,1920,COLUMBUS,NA,241509.2964
21,1920,COLUMBUS,NA,241747.5367
22,1920,COLUMBUS,2,241985.9872
23,1920,COLUMBUS,2,242224.6416
24,1920,COLUMBUS,2,242463.4936
25,1920,COLUMBUS,NA,242702.537
26,1920,COLUMBUS,NA,242941.7655
1,1920,DENVER,12,256491
2,1920,DENVER,19,256614.1213
3,1920,DENVER,56,256737.3795
4,1920,DENVER,96,256860.7729
5,1920,DENVER,99,256984.2996
6,1920,DENVER,172,257107.9578
7,1920,DENVER,341,257231.7458
8,1920,DENVER,280,257355.6617
9,1920,DENVER,273,257479.7036
10,1920,DENVER,359,257603.8698
11,1920,DENVER,301,257728.1585
12,1920,DENVER,233,257852.5678
13,1920,DENVER,166,257977.0959
14,1920,DENVER,36,258101.7411
15,1920,DENVER,19,258226.5014
16,1920,DENVER,6,258351.3752
17,1920,DENVER,12,258476.3605
18,1920,DENVER,10,258601.4556
19,1920,DENVER,5,258726.6586
20,1920,DENVER,8,258851.9677
21,1920,DENVER,14,258977.3811
22,1920,DENVER,102,259102.8971
23,1920,DENVER,124,259228.5137
24,1920,DENVER,146,259354.2292
25,1920,DENVER,270,259480.0418
26,1920,DENVER,267,259605.9496
1,1920,DETROIT,222,993078
